target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,uniprotId,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,proteinClass,concatenated_sources
CHEMBL3038473,"CHEMBL4450322,CHEMBL564829,CHEMBL296468,CHEMBL3128043,CHEMBL2103840,CHEMBL4462530,CHEMBL3301610,CHEMBL1944698,CHEMBL3603847,CHEMBL4442620","2349629,1276066,2357331,1763572,2369539,1624674,1376110,1957500,559790,71663","CHEMBL4386150,CHEMBL4678894,CHEMBL4346769,CHEMBL4408783,CHEMBL3856514,CHEMBL4611857,CHEMBL4701429,CHEMBL3767462,CHEMBL4309974",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","3.0234987E7,2.7171036E7,3.0943029E7,3.054344E7,3.2866383E7,2.6741853E7,3.147735E7,3.2150405E7,3.3306391E7","10.1021/acs.jmedchem.9b00189,10.1021/acs.jmedchem.9b01985,10.1021/acs.jmedchem.8b00049,10.1021/acs.jmedchem.0c01754,10.1021/acs.jmedchem.0c00744,10.1016/j.bmcl.2019.126637,10.1016/j.ejmech.2015.12.023,10.1021/acs.jmedchem.6b00150,10.1021/acs.jmedchem.8b01469",107899,"P51946,P50613",CDK7/Cyclin H/MNAT1,Homo sapiens,"3112.0,170.0,10.0,270.0,25.0,62.0,9.7,3.0,1370.0,7.0",nM,=,"8.52,6.77,8.0,6.57,8.01,7.6,8.15,5.51,7.21,5.86","false,true","false,true","None,Kinase","ot_genetics_portal,chemicalProbes,chembl"
CHEMBL3038475,CHEMBL1944698,1276066,CHEMBL4346780,1,LITERATURE,J Med Chem,3.054344E7,10.1021/acs.jmedchem.8b01469,107901,P50750,CDK9/Cyclin K,Homo sapiens,3.0,nM,=,8.52,false,true,Kinase,chembl
CHEMBL3038485,CHEMBL36,2080,CHEMBL3579952,1,LITERATURE,J Med Chem,2.5984755E7,10.1021/jm5017895,107911,P06865,Beta-N-acetyl-D-hexosaminidase-A/B,Homo sapiens,3100.0,nM,=,5.51,false,false,Enzyme,"uniprot_literature,eva,orphanet,gene2phenotype,clingen,uniprot_variants"
CHEMBL3038498,"CHEMBL2107333,CHEMBL3819587,CHEMBL2381968,CHEMBL48802","2090456,75869,1379603,1561382","CHEMBL3620077,CHEMBL3822045,CHEMBL4315553",1,LITERATURE,"J Med Chem,Eur J Med Chem","2.703167E7,3.1670201E7,2.6348784E7","10.1021/acs.jmedchem.5b00602,10.1016/j.ejmech.2019.111777,10.1021/acs.jmedchem.6b00228",107924,"Q16236,Q14145",Keap1/Nrf2,Homo sapiens,"12.0,870.0,2300.0,5110.0",nM,=,"6.06,5.64,7.92,5.29","false,true","false,true","TF,None","intogen,chembl,eva_somatic,cancer_gene_census,chemicalProbes,impc,cancer_gene_census"
CHEMBL3038499,CHEMBL2408616,1573031,CHEMBL2410824,1,LITERATURE,Bioorg Med Chem Lett,2.3856049E7,10.1016/j.bmcl.2013.06.054,107925,O43318,TAK1/TAB1,Homo sapiens,14.0,nM,=,7.85,false,false,Kinase,chemicalProbes
CHEMBL3045,"CHEMBL91829,CHEMBL494089,CHEMBL565612,CHEMBL300138,CHEMBL279115","83217,128763,469313,582954,144959","CHEMBL1028107,CHEMBL823901,CHEMBL5159015,CHEMBL4234419,CHEMBL828575",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","3.0026041E7,3.5167283E7,1.8800763E7,1.1327599E7,1.5380221E7","10.1016/j.bmcl.2004.07.061,10.1016/s0960-894x(01)00097-x,10.1021/jm8004527,10.1021/acs.jmedchem.1c01031,10.1016/j.bmc.2018.07.012",11636,P05771,Protein kinase C beta,Homo sapiens,"19.0,4.7,1.8,6.0,0.64",nM,=,"9.19,8.74,7.72,8.33,8.22",false,true,Kinase,"chembl,cancer_gene_census,chembl,impc,intogen,ot_genetics_portal,chembl,cancer_gene_census"
CHEMBL3046,CHEMBL222813,373806,CHEMBL4272119,1,LITERATURE,Bioorg Med Chem,2.9903413E7,10.1016/j.bmc.2018.05.035,11652,Q9UQ49,Sialidase 3,Homo sapiens,620.0,nM,=,6.21,false,false,Enzyme,ot_genetics_portal
CHEMBL3068,CHEMBL3,115,CHEMBL3076135,1,LITERATURE,J Agric Food Chem,1.1312774E7,10.1021/jf000873c,11184,P32297,Neuronal acetylcholine receptor subunit alpha-3,Homo sapiens,45.0,nM,=,7.35,false,true,IC,"ot_genetics_portal,chembl"
CHEMBL3085620,"CHEMBL4780617,CHEMBL3752911,CHEMBL4278436","2517208,2060428,2317887","CHEMBL5142215,CHEMBL4677779,CHEMBL4276234",1,LITERATURE,J Med Chem,"3.5930799E7,3.3216538E7,3.0339381E7","10.1021/acs.jmedchem.0c01242,10.1021/acs.jmedchem.2c00662,10.1021/acs.jmedchem.8b01318",107968,P51532,Transcription activator BRG1,Homo sapiens,"36.0,21.0,6.0",nM,=,"7.44,7.68,8.22",true,false,Epigenetic,chemicalProbes
CHEMBL3085621,"CHEMBL4780673,CHEMBL4461619","2517264,2368628","CHEMBL5210247,CHEMBL4830002","1,65","LIT_EUBOPEN_CGL,LITERATURE",J Med Chem,3.4375106E7,"10.1021/acs.jmedchem.1c00721,10.6019/CHEMBL5210121",107969,Q12830,Nucleosome-remodeling factor subunit BPTF,Homo sapiens,"120.0,16.0",nM,=,"6.92,7.8",true,false,Epigenetic,chemicalProbes
CHEMBL3091262,CHEMBL3137320,1626751,CHEMBL5152046,1,LITERATURE,J Med Chem,3.4570508E7,10.1021/acs.jmedchem.1c01012,107973,Q8N3A8,Poly [ADP-ribose] polymerase 8,Homo sapiens,1100.0,nM,=,5.96,false,false,Enzyme,ot_genetics_portal
CHEMBL3094,CHEMBL259084,428508,CHEMBL981415,1,LITERATURE,J Med Chem,1.9320489E7,10.1021/jm8012129,11105,Q8IW41,MAP kinase-activated protein kinase 5,Homo sapiens,8.0,nM,=,8.1,false,false,Kinase,ot_genetics_portal
CHEMBL3105,"CHEMBL275638,CHEMBL3644587,CHEMBL1086580,CHEMBL4112930,CHEMBL3137320,CHEMBL1094636,CHEMBL521686,CHEMBL4098253,CHEMBL506871,CHEMBL5095043,CHEMBL3606021,CHEMBL1173055,CHEMBL5095220","631324,1977327,494280,624225,651088,2238164,2739651,1959075,2252281,18145,1626751,469866,2739474","CHEMBL5138216,CHEMBL5124490,CHEMBL4676662,CHEMBL4145211,CHEMBL2341185,CHEMBL3607369,CHEMBL5152039,CHEMBL4678539,CHEMBL5152892,CHEMBL2317526,CHEMBL5127792,CHEMBL4431950",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.9856625E7,2.7353531E7,2.6222319E7,3.4998039E7,3.3120078E7,3.6343904E7,2.3574272E7,3.3264017E7,3.5608571E7,2.3316926E7,3.4570508E7,3.5051747E7","10.1021/acs.jmedchem.2c00281,10.1021/jm3018783,10.1021/jm301607v,10.1021/acs.jmedchem.8b00576,10.1016/j.bmc.2020.115819,10.1021/acs.jmedchem.5b00680,10.1016/j.ejmech.2021.114094,10.1016/j.bmcl.2016.06.045,10.1021/acs.jmedchem.1c01012,10.1021/acs.jmedchem.0c01346,10.1016/j.bmcl.2022.129046,10.1016/j.ejmech.2022.114109",11663,P09874,Poly [ADP-ribose] polymerase-1,Homo sapiens,"37.0,1.0,0.31,11.0,0.7,8.6,1.7,0.2,0.24,1380.38,0.58",nM,=,"9.0,8.77,9.62,9.15,8.07,9.51,7.43,7.96,9.24,9.7,5.86","false,true","false,true",Enzyme,"ot_genetics_portal,chemicalProbes,chembl,ot_genetics_portal,chembl,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL3106,"CHEMBL235668,CHEMBL65375","399292,102584","CHEMBL901716,CHEMBL1066239",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.0053558E7,1.796337E7","10.1021/jm070644i,10.1016/j.bmcl.2009.12.081",11723,P19971,Thymidine phosphorylase,Homo sapiens,"1.3,17.0",nM,=,"8.89,7.77",false,true,Enzyme,"ot_genetics_portal,chembl,chembl"
CHEMBL3108639,"CHEMBL3785432,CHEMBL3133807,CHEMBL4461619,CHEMBL4073178","2213089,2078188,2368628,1625905","CHEMBL4058265,CHEMBL4650016,CHEMBL4359656,CHEMBL4650202","1,55","EUBOPEN_CGL,LITERATURE","ACS Med Chem Lett,J Med Chem","2.8740608E7,3.232124E7","10.6019/CHEMBL4649998,10.1021/acs.jmedchem.0c00021,10.1021/acsmedchemlett.7b00132",107999,Q9BXF3,Cat eye syndrome critical region protein 2,Homo sapiens,"8.0,10.0,19.3,16.0",nM,=,"8.0,8.1,7.71,7.8","false,true",false,Epigenetic,chemicalProbes
CHEMBL3108640,"CHEMBL3823478,CHEMBL3823101,CHEMBL3769507,CHEMBL3753082,CHEMBL4065619","2060430,2092651,2205530,2072170,2092645","CHEMBL4615384,CHEMBL5210521,CHEMBL3825271,CHEMBL4190549","1,65","LIT_EUBOPEN_CGL,LITERATURE","J Med Chem,Medchemcomm","3.2410449E7,2.9170712E7,2.6914985E7","10.1039/C6MD00373G,10.1021/acs.jmedchem.0c00075,10.1021/acs.jmedchem.5b01865,10.6019/CHEMBL5210307",108000,Q9H8M2,Bromodomain-containing protein 9,Homo sapiens,"0.75,5.9,31.62,1.995,99.0",nM,=,"9.12,8.7,7.5,7.0,8.23",true,false,Epigenetic,chemicalProbes
CHEMBL3108641,CHEMBL4086276,2226187,CHEMBL4051535,1,LITERATURE,J Med Chem,2.840263E7,10.1021/acs.jmedchem.7b00306,108001,Q8IZX4,Transcription initiation factor TFIID subunit 1-like,Homo sapiens,106.0,nM,=,6.97,true,false,Epigenetic,chemicalProbes
CHEMBL3108646,CHEMBL4778517,2515108,CHEMBL4705999,1,LITERATURE,J Med Chem,3.3226222E7,10.1021/acs.jmedchem.0c01608,108006,Q9BZ95,Histone-lysine N-methyltransferase NSD3,Homo sapiens,170.0,nM,=,6.77,true,false,Epigenetic,chemicalProbes
CHEMBL3108655,CHEMBL3904602,2113973,CHEMBL4408774,1,LITERATURE,Bioorg Med Chem Lett,3.147735E7,10.1016/j.bmcl.2019.126637,108015,Q6ZWH5,Serine/threonine-protein kinase Nek10,Homo sapiens,0.2,nM,=,9.7,false,false,Kinase,ot_genetics_portal
CHEMBL3116,"CHEMBL4442620,CHEMBL384304,CHEMBL3545083,CHEMBL296468,CHEMBL2103840,CHEMBL4462530,CHEMBL428690,CHEMBL1944698,CHEMBL4754493,CHEMBL445813","361203,2501830,2349629,1276066,2369539,1926932,511261,1376110,71663,14366","CHEMBL2321003,CHEMBL4701389,CHEMBL4701476,CHEMBL5146278,CHEMBL4841252,CHEMBL1908527,CHEMBL4701411,CHEMBL4678925",1,LITERATURE,"J Med Chem,Nat Biotechnol","3.2866383E7,2.3252711E7,3.5235745E7,2.2037378E7,3.3306391E7,3.4477384E7","10.1021/jm301495v,10.1038/nbt.1990,10.1021/acs.jmedchem.0c00744,10.1021/acs.jmedchem.1c01148,10.1021/acs.jmedchem.0c01754,10.1021/acs.jmedchem.1c02190",11626,P50750,Cyclin-dependent kinase 9,Homo sapiens,"2.0,15.0,5.0,1.0,4.0,13.4,3.0,5.8",nM,=,"8.52,9.0,8.3,7.87,8.24,8.7,7.82,8.4",false,true,Kinase,chembl
CHEMBL3125,"CHEMBL495727,CHEMBL513909","490644,494066","CHEMBL1908624,CHEMBL1009917",1,LITERATURE,"J Med Chem,Nat Biotechnol","1.9143567E7,2.2037378E7","10.1038/nbt.1990,10.1021/jm800984v",10782,O75676,Ribosomal protein S6 kinase alpha 4,Homo sapiens,"12.0,10.0",nM,=,"8.0,7.92",false,false,Kinase,ot_genetics_portal
CHEMBL3130,"CHEMBL3948730,CHEMBL4060396,CHEMBL4073929,CHEMBL4204119,CHEMBL2171944,CHEMBL1236962,CHEMBL521851,CHEMBL4297648,CHEMBL3545366,CHEMBL4098370,CHEMBL1922094,CHEMBL4303323,CHEMBL1957857,CHEMBL1879463,CHEMBL3403664,CHEMBL3928407,CHEMBL4650215,CHEMBL4245221,CHEMBL4091875,CHEMBL4450504,CHEMBL3643413,CHEMBL3218576,CHEMBL3039502,CHEMBL4297615,CHEMBL3408248,CHEMBL2216859,CHEMBL3622533,CHEMBL586702,CHEMBL2387080,CHEMBL4214320,CHEMBL3959351,CHEMBL4558527,CHEMBL2216870,CHEMBL4080347,CHEMBL1957870,CHEMBL4075540,CHEMBL4174988,CHEMBL1234354,CHEMBL592445","2215451,2309792,2231786,2428955,1835004,1592320,1833887,696704,1448219,2158101,528559,1976141,2335619,2168722,699312,2341194,596528,2292471,2200307,1283392,2278019,1220034,2213840,2220258,1448208,2335586,470511,1966216,2282270,1265685,1431443,2357513,1724957,2238281,1283406,1927215,1563853,2137778,2486475","CHEMBL5167633,CHEMBL4385120,CHEMBL4156841,CHEMBL1065061,CHEMBL4042423,CHEMBL5153873,CHEMBL4723091,CHEMBL4351077,CHEMBL4351087,CHEMBL3868758,CHEMBL4399809,CHEMBL4331745,CHEMBL3404165,CHEMBL5029284,CHEMBL1958673,CHEMBL4351111,CHEMBL2328236,CHEMBL4042388,CHEMBL4019282,CHEMBL4707178,CHEMBL4840758,CHEMBL5210396,CHEMBL5127276,CHEMBL2174981,CHEMBL5210386,CHEMBL4765900,CHEMBL4352646,CHEMBL4024911,CHEMBL3411218,CHEMBL4231676,CHEMBL3868771,CHEMBL2019375","1,65","LIT_EUBOPEN_CGL,LITERATURE","Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.7660855E7,2.8209465E7,2.5666823E7,2.9360358E7,2.0166697E7,3.1033293E7,3.1434616E7,3.4080862E7,3.0053721E7,3.560919E7,2.2361133E7,2.7479483E7,3.2755681E7,3.0532965E7,2.2475557E7,2.2877085E7,2.8829592E7,3.0582813E7,2.5514658E7,2.9601991E7,3.4237636E7,3.0530193E7,3.489444E7,3.6455032E7,2.7846451E7,2.3265896E7","10.1016/j.bmc.2019.07.051,10.1016/j.ejmech.2016.11.014,10.1021/acs.jmedchem.6b01169,10.1016/j.ejmech.2021.113661,10.1016/j.bmcl.2015.01.001,10.1021/acs.jmedchem.7b00930,10.1021/jm501629p,10.1021/acs.jmedchem.7b01465,10.1016/j.ejmech.2018.11.072,10.1021/jm901830p,10.1021/acs.jmedchem.8b01556,10.1021/acs.jmedchem.8b01298,10.1021/acs.jmedchem.2c00530,10.1016/j.bmcl.2020.127457,10.1016/j.bmcl.2017.01.077,10.6019/CHEMBL5210307,10.1021/acs.jmedchem.2c01422,10.1021/acs.jmedchem.8b02014,10.1016/j.ejmech.2021.114039,10.1016/j.bmcl.2012.01.092,10.1016/j.bmcl.2012.03.039,10.1016/j.bmcl.2012.11.076,10.1016/j.ejmech.2018.03.068,10.1016/j.ejmech.2018.07.036,10.1021/acs.jmedchem.1c00434,10.1016/j.ejmech.2016.07.006,10.1021/jm300717c",11177,O00329,PI3-kinase p110-delta subunit,Homo sapiens,"12.0,4.3,6.0,8.6,3.0,6.73,0.1,7.1,1.5,3.3,0.1259,7.9,12.7,0.31,12.2,0.12,1.2,1.6,7.0,2.0,3.82,1.0,0.631,6.2,9.0,15.0,6.3,5.0,13.8,0.7,0.024",nM,=,"8.7,10.62,8.07,8.21,7.92,10.0,8.1,7.82,7.86,8.92,8.52,8.42,9.9,7.9,8.15,8.22,8.3,8.8,9.51,8.82,9.92,8.2,9.2,8.48,8.17,9.0,9.15,8.37,7.91,8.05","false,true","false,true",Kinase,"impc,chembl,impc,ot_genetics_portal,chembl,impc,chemicalProbes,chembl,impc,ot_genetics_portal,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL3142,"CHEMBL3586573,CHEMBL4439259","1949793,2346268","CHEMBL5142862,CHEMBL5127744",1,LITERATURE,"ACS Med Chem Lett,Eur J Med Chem","3.5051747E7,3.5978693E7","10.1021/acsmedchemlett.2c00172,10.1016/j.ejmech.2022.114109",10056,P78527,DNA-dependent protein kinase,Homo sapiens,"0.6,13.0",nM,=,"9.22,7.89","false,true","false,true",Kinase,"chemicalProbes,chembl"
CHEMBL3155,"CHEMBL1631540,CHEMBL2028019,CHEMBL47050,CHEMBL39,CHEMBL2104993,CHEMBL567,CHEMBL716,CHEMBL654,CHEMBL263881,CHEMBL836,CHEMBL7257,CHEMBL54,CHEMBL460,CHEMBL12264,CHEMBL485253,CHEMBL6437,CHEMBL243712,CHEMBL294951,CHEMBL479,CHEMBL71,CHEMBL2105760,CHEMBL708,CHEMBL715,CHEMBL260994,CHEMBL1237021,CHEMBL85,CHEMBL350221,CHEMBL1112,CHEMBL42,CHEMBL4205783","699372,1377263,6216,484020,2261,3799,429940,2232,27610,33664,16505,262631,65404,34197,155006,601,1378030,573,1340277,389011,10841,5970,1054194,3859,7714,66843,34234,2283934,2214,61181","CHEMBL895625,CHEMBL5215988,CHEMBL618162,CHEMBL2378992,CHEMBL927089,CHEMBL5145825,CHEMBL619855,CHEMBL619854,CHEMBL4229837,CHEMBL5215977,CHEMBL1635454,CHEMBL619862,CHEMBL827208,CHEMBL872930,CHEMBL3095679,CHEMBL4260802,CHEMBL3106133,CHEMBL2394921,CHEMBL5215983,CHEMBL618164,CHEMBL4314367,CHEMBL3404182",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.4365159E7,2.3466604E7,3.4311086E7,2.5759032E7,1.2825922E7,1.8361484E7,1.0841797E7,1.4667218E7,2.3541835E7,1.5771415E7,2.1053897E7,3.5176563E7,1.4613313E7,1.7880057E7,2.9407591E7,3.038929E7,2.4189186E7,3.1586817E7","10.1016/j.ejmech.2019.111736,10.1016/j.bmcl.2018.10.036,10.1016/j.ejmech.2018.01.002,10.1021/jm100714c,10.1021/jm070279v,10.1016/j.ejmech.2013.01.044,10.1021/jm030841r,10.1016/j.bmc.2013.02.038,10.1016/j.ejmech.2022.114193,10.1021/jm030030n,10.1016/j.bmc.2013.10.010,10.1021/jm0341204,10.1021/jm9905918,10.1021/jm049632c,10.1016/j.bmcl.2015.02.042,10.1016/j.bmcl.2021.128275,10.1021/jm070516u,10.1016/j.bmcl.2013.12.024",10209,P34969,Serotonin 7 (5-HT7) receptor,Homo sapiens,"23.0,12.59,11.5,19.0,10.0,5.5,63.1,3.0,316.23,280.0,25.0,0.4,70.0,0.38,0.5,0.11,79.43,56.0,111.0,30.0,5.0,10.72,6.31,2.12,3.7,31.62,84.0,158.49,265.0",nM,=,"7.52,8.26,6.96,7.1,8.52,9.4,7.9,7.97,7.72,7.2,6.8,7.5,7.25,7.94,9.3,6.5,8.3,6.58,7.08,7.64,9.42,8.2,8.67,6.55,8.0,8.43,7.6,7.16,9.96","false,true","false,true",GPCR,"ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL3157,"CHEMBL2028850,CHEMBL406291,CHEMBL2105864,CHEMBL218427","125208,1378134,366521,1341082","CHEMBL855750,CHEMBL866298,CHEMBL1001563,CHEMBL652637",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","1.6504505E7,1.0514288E7,1.7266207E7,1.9473027E7","10.1016/j.bmcl.2006.01.125,10.1021/jm061143k,10.1021/jm9901529,10.1021/jm900604g",10034,P30411,Bradykinin B2 receptor,Homo sapiens,"0.05012,19.0,0.04898,0.02512",nM,=,"10.31,10.3,7.72,10.6",false,"false,true",GPCR,"ot_genetics_portal,chembl,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL3171,CHEMBL34259,49931,CHEMBL676942,1,LITERATURE,J Med Chem,8863812.0,10.1021/jm960250j,11152,Q05932,Folylpoly-gamma-glutamate synthetase,Homo sapiens,3200.0,nM,=,5.5,false,false,Enzyme,impc
CHEMBL3172,CHEMBL355200,283293,CHEMBL665825,1,LITERATURE,Bioorg Med Chem Lett,1.261791E7,10.1016/s0960-894x(02)01082-x,11159,Q12882,Dihydropyrimidine dehydrogenase,Homo sapiens,14.0,nM,=,7.85,false,true,Enzyme,chembl
CHEMBL3174,CHEMBL1502738,926622,CHEMBL4199255,1,LITERATURE,J Med Chem,2.9652143E7,10.1021/acs.jmedchem.8b00318,11172,P78417,Glutathione transferase omega 1,Homo sapiens,28.0,nM,=,7.55,false,false,Enzyme,chemicalProbes
CHEMBL3181,"CHEMBL44,CHEMBL1650645,CHEMBL569862,CHEMBL570596,CHEMBL1405,CHEMBL2041378,CHEMBL577338","1062570,574927,1347798,574956,342897,574940,2658","CHEMBL1664451,CHEMBL2044597,CHEMBL957999,CHEMBL1036977,CHEMBL1014266",1,LITERATURE,"J Med Chem,Eur J Med Chem","1.9831396E7,2.2380653E7,1.8372081E7,2.118902E7,1.8533708E7","10.1021/jm800054h,10.1016/j.ejmech.2008.01.044,10.1021/jm1009082,10.1021/jm201735j,10.1021/jm901195w",11512,P14061,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,"8.0,12.0,46.0,64.0,26.0,3.0,2210.0",nM,=,"8.52,5.66,7.19,7.92,7.34,8.1,7.58",false,false,Enzyme,"ot_genetics_portal,impc,chemicalProbes"
CHEMBL3190,"CHEMBL1277001,CHEMBL61593","92458,712973","CHEMBL1285620,CHEMBL869262",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.0839777E7,1.6879964E7","10.1016/j.bmcl.2006.07.035,10.1021/jm1000419",12615,P48058,"Glutamate receptor ionotropic, AMPA 4",Homo sapiens,"3800.0,150.0",nM,=,"6.82,5.42",false,true,IC,chembl
CHEMBL3192,"CHEMBL3621988,CHEMBL3693786,CHEMBL1835416,CHEMBL3622533,CHEMBL1213457,CHEMBL483254,CHEMBL609583,CHEMBL1213492,CHEMBL598797,CHEMBL1851943,CHEMBL99,CHEMBL325041,CHEMBL2105763,CHEMBL191482,CHEMBL2364628,CHEMBL178,CHEMBL408513,CHEMBL27759,CHEMBL4208780,CHEMBL2103863,CHEMBL4218377,CHEMBL343448,CHEMBL98","1179470,1378033,11501,435188,11305,499179,187372,336913,1966216,1376133,246935,685336,2286931,2296528,603809,1965665,685301,36237,1540500,592384,2027023,1192622,318173","CHEMBL4610130,CHEMBL4737693,CHEMBL3391448,CHEMBL4198678,CHEMBL1065583,CHEMBL5113668,CHEMBL1838458,CHEMBL1832527,CHEMBL1049816,CHEMBL2423475,CHEMBL5138154,CHEMBL4771516,CHEMBL3829034,CHEMBL4193702,CHEMBL3598915,CHEMBL4312253,CHEMBL4684704,CHEMBL3428547,CHEMBL1216989,CHEMBL4771383,CHEMBL3047468",1,LITERATURE,"Nat Chem Biol,ACS Med Chem Lett,Bioorg Med Chem,Med Chem Res,J Med Chem,Medchemcomm,Eur J Med Chem","2.163443E7,2.5906087E7,2.0143778E7,2.8835796E7,3.0594678E7,2.1924799E7,2.013999E7,3.3143937E7,3.2608981E7,3.1117517E7,1.9705846E7,3.1986406E7,2.563712E7,2.9533873E7,3.4992037E7,2.7186676E7,3.357094E7,2.3865683E7","10.1021/jm901453q,10.1016/j.ejmech.2020.112062,10.1021/acs.jmedchem.6b00579,10.1021/jm900850t,10.1007/s00044-011-9571-y,10.1021/jm4008449,10.1021/jm2003552,10.1021/acs.jmedchem.0c00830,10.1016/j.bmc.2014.12.066,10.1016/j.ejmech.2020.112844,10.1016/j.ejmech.2018.03.002,10.1021/acsmedchemlett.7b00126,10.1021/acs.jmedchem.0c01967,10.1016/j.ejmech.2021.114090,10.1021/acs.jmedchem.9b00390,10.1039/C1MD00199J,10.1021/acs.jmedchem.5b00317,10.1016/j.ejmech.2011.08.045,10.1038/nchembio.313,10.1016/j.ejmech.2018.12.039",10869,Q9BY41,Histone deacetylase 8,Homo sapiens,"23.0,39.0,22.0,181.0,4.86,35.0,220.0,0.5,5.5,60.0,55.0,0.15,137.0,16.0,100.0,1.4,170.0,79.8,50.0,25.0,280.0,700.0,72.0",nM,=,"6.77,9.82,8.26,7.26,7.64,7.3,7.14,8.85,7.46,6.74,6.66,7.1,8.31,7.8,6.16,6.55,7.66,7.6,7.22,6.86,7.41,7.0,9.3",false,"false,true",Epigenetic,"impc,chembl,impc,orphanet,chembl,impc,eva,chembl,chemicalProbes,chembl"
CHEMBL3194,"CHEMBL457,CHEMBL44,CHEMBL2103837,CHEMBL898,CHEMBL1421,CHEMBL165,CHEMBL139,CHEMBL297453,CHEMBL3940890,CHEMBL559","15990,2150261,361469,103658,2994,77652,1376107,67987,29890,2658","CHEMBL4833458,CHEMBL4710586,CHEMBL3602658,CHEMBL4019935,CHEMBL4710587,CHEMBL900187,CHEMBL3862354,CHEMBL4030377,CHEMBL3130350",1,LITERATURE,"J Med Chem,Eur J Med Chem","2.6214366E7,1.7948976E7,3.4547896E7,2.8920684E7,2.4422526E7,2.702005E7,3.2914975E7,2.8587455E7","10.1021/acs.jmedchem.5b00544,10.1021/acs.jmedchem.7b00428,10.1021/jm0700159,10.1021/acs.jmedchem.1c00823,10.1021/acs.jmedchem.7b00952,10.1021/acs.jmedchem.0c00934,10.1021/jm401832j,10.1016/j.ejmech.2016.02.074",12704,P02766,Transthyretin,Homo sapiens,"75.0,100.0,400.0,7800.0,3100.0,4.8,60.0,3.0,470.0,7170.0",nM,=,"8.52,7.12,8.32,6.4,5.11,7.22,6.33,5.51,7.0,5.14",false,"false,true",None,"impc,impc,chembl,uniprot_literature,impc,eva,orphanet,clingen,chembl,uniprot_variants,eva_somatic,uniprot_literature,eva,orphanet,chembl,eva_somatic,uniprot_variants,eva,orphanet,chembl,eva_somatic,impc,eva,orphanet,chembl,eva_somatic"
CHEMBL3202,"CHEMBL2159748,CHEMBL67279","103029,1426297","CHEMBL2346128,CHEMBL3819964",1,LITERATURE,J Med Chem,"2.6619267E7,2.3594271E7","10.1021/acs.jmedchem.5b01296,10.1021/jm400351a",11968,P48147,Prolyl endopeptidase,Homo sapiens,"23.0,73.0",nM,=,"7.64,7.14",false,false,Enzyme,"chemicalProbes,impc,ot_genetics_portal"
CHEMBL321,"CHEMBL1370,CHEMBL440498,CHEMBL279785,CHEMBL75094,CHEMBL50,CHEMBL820,CHEMBL2103847,CHEMBL476,CHEMBL76222,CHEMBL297792","313314,5772,120194,1376117,126117,73325,23430,56644,120195,3666","CHEMBL1909197,CHEMBL4826790,CHEMBL4000933,CHEMBL715231,CHEMBL4407172,CHEMBL715233","15,1","DRUGMATRIX,LITERATURE","J Med Chem,Eur J Med Chem","3.4116327E7,1.0346925E7,2.7966948E7,1.1754593E7,3.1251594E7","10.1021/jm0103920,10.1021/jm980514x,10.1016/j.ejmech.2021.113558,10.1021/acs.jmedchem.9b00757,10.1021/acs.jmedchem.6b01007",12592,P14780,Matrix metalloproteinase 9,Homo sapiens,"0.79,5215.0,556.0,25.0,1989.0,173.8,1500.0,0.11,9.6,0.048",nM,=,"5.7,6.76,5.82,5.28,6.25,7.6,9.1,9.96,10.32,8.02",false,true,Enzyme,"impc,chembl,impc,ot_genetics_portal,chembl,chembl,uniprot_literature,impc,eva,orphanet,ot_genetics_portal,chembl"
CHEMBL3230,"CHEMBL314854,CHEMBL1732549,CHEMBL1316334,CHEMBL3358920","144940,1823083,1113280,740218","CHEMBL1781181,CHEMBL1937206,CHEMBL3089444,CHEMBL3381002",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett","2.1570287E7,2.551679E7,2.4125884E7,2.2119461E7","10.1016/j.bmcl.2013.09.058,10.1021/ml500389m,10.1016/j.bmcl.2011.04.097,10.1016/j.bmcl.2011.10.096",10809,O95977,Sphingosine 1-phosphate receptor Edg-6,Homo sapiens,"0.3,46.0,89.0,147.0",nM,=,"6.83,7.05,7.34,9.52","false,true","false,true",GPCR,"impc,chembl,chemicalProbes,chembl"
